,Year,Country Name,Country Code,Life Expectancy at birth (total years),Lifetime risk of maternal death (%),"Mortality cauased by road traffic injury (per 100,000 population)","Mortality from CVD, cancer, diabetes or CRD between ages 30 and 70 (%)","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Suicide mortality rate (per 100,000 population)",Weighted World Death
751,2017,Malaysia,MYS,0.8883131577694177,0.008912776612424385,0.3105084745762712,0.3514563106796117,0.1462511570502931,0.09999999999999999,0.0039603960396039604,0.07915273132664437,0.09734513274336283,0.0636991557943208,0.062068965517241385,-5.825799650375826
752,2018,Malaysia,MYS,0.89029296633173,0.008782422094706682,0.3077966101694915,0.3514563106796117,0.1462511570502931,0.09999999999999999,0.0039603960396039604,0.0802675585284281,0.0995575221238938,0.0644666155026861,0.062068965517241385,-5.808637859124339
753,2019,Malaysia,MYS,0.8921556264584029,0.008652067576988979,0.3050847457627119,0.3572815533980582,0.1462511570502931,0.11666666666666665,0.0039603960396039604,0.08138238573021181,0.10176991150442477,0.06600153491941672,0.06551724137931035,-5.926088119308899
754,2020,Malaysia,MYS,0.8943697318919949,0.008521713059271277,0.2901694915254237,0.35339805825242726,0.1462511570502931,0.09999999999999999,0.0039603960396039604,0.08249721293199554,0.10176991150442477,0.06600153491941672,0.06551724137931035,-5.624200316844504
755,2016,Maldives,MDV,0.9139100909567123,0.017790011713491607,0.012203389830508475,0.2388349514563107,0.07898796667695156,0.016666666666666666,0.0029702970297029703,0.0858416945373467,0.12168141592920353,0.06907137375287797,0.035632183908045977,-1.5226752539342918
756,2017,Maldives,MDV,0.9175651221486738,0.016936838182655716,0.02440677966101695,0.23689320388349513,0.07898796667695156,0.016666666666666666,0.0029702970297029703,0.07915273132664437,0.11504424778761062,0.0636991557943208,0.035632183908045977,-1.5765670805029248
757,2018,Maldives,MDV,0.9211030049049954,0.016083664651819818,0.02305084745762712,0.22912621359223304,0.07898796667695156,0.0,0.0029702970297029703,0.07246376811594203,0.1084070796460177,0.05832693783576361,0.03333333333333333,-1.3532129434150626
758,2019,Maldives,MDV,0.9245471689128054,0.015230491120983925,0.02169491525423729,0.22524271844660193,0.07898796667695156,0.0,0.0029702970297029703,0.06688963210702341,0.0995575221238938,0.05372217958557175,0.031034482758620693,-1.2813656592326361
759,2020,Maldives,MDV,0.9285302157245583,0.014377317590148028,0.061016949152542375,0.2310679611650485,0.07898796667695156,0.016666666666666666,0.0029702970297029703,0.06131549609810479,0.0907079646017699,0.0498848810437452,0.035632183908045977,-1.738637049233158
760,2016,Mali,MLI,0.679308633744464,0.5267473183203855,0.31322033898305085,0.44854368932038835,0.6451712434433816,0.5333333333333333,0.7000000000000001,0.725752508361204,0.756637168141593,0.8019953952417498,0.04827586206896552,-24.22822267350844
761,2017,Mali,MLI,0.6847560360017144,0.49541473770220795,0.31186440677966104,0.4407766990291262,0.6451712434433816,0.5166666666666667,0.7000000000000001,0.7068004459308806,0.743362831858407,0.7743668457405986,0.047126436781609195,-23.859151160299046
762,2018,Mali,MLI,0.6899222820134292,0.4640821570840304,0.3105084745762712,0.4388349514563107,0.6451712434433816,0.48333333333333334,0.7000000000000001,0.6889632107023411,0.7278761061946902,0.7475057559478128,0.047126436781609195,-23.374471181103313
763,2019,Mali,MLI,0.6947605124053526,0.4327495764658528,0.3077966101694915,0.4330097087378641,0.6451712434433816,0.48333333333333334,0.7000000000000001,0.6722408026755853,0.7146017699115044,0.7229470452801228,0.047126436781609195,-23.141885425477536
764,2020,Mali,MLI,0.6997627506071717,0.40141699584767526,0.3057627118644068,0.429126213592233,0.6451712434433816,0.4666666666666666,0.7000000000000001,0.6555183946488293,0.6991150442477876,0.6983883346124328,0.047126436781609195,-22.785653559447955
765,2016,Malta,MLT,0.9659317110338591,0.001356313569013407,0.08135593220338982,0.2058252427184466,0.06232644245603208,0.016666666666666666,0.0009900990099009901,0.06354515050167224,0.09734513274336283,0.05065234075211051,0.06666666666666667,-1.4127115679729796
766,2017,Malta,MLT,0.9646745083099192,0.0013880662549319144,0.0664406779661017,0.20388349514563106,0.06232644245603208,0.03333333333333333,0.0009900990099009901,0.06354515050167224,0.09734513274336283,0.05065234075211051,0.06321839080459771,-1.4194753065519152
767,2018,Malta,MLT,0.9658745654554981,0.001419818940850422,0.0623728813559322,0.20388349514563106,0.06232644245603208,0.016666666666666666,0.0009900990099009901,0.06354515050167224,0.09734513274336283,0.0498848810437452,0.06896551724137931,-1.1894699732068121
768,2019,Malta,MLT,0.967646078384685,0.0014515716267689298,0.05559322033898305,0.20388349514563106,0.06232644245603208,0.016666666666666666,0.0009900990099009901,0.06354515050167224,0.09513274336283185,0.0498848810437452,0.07011494252873562,-1.1029198543803338
769,2020,Malta,MLT,0.9609029001380994,0.0014833243126874374,0.021694915254237307,0.19805825242718444,0.06232644245603208,0.08333333333333333,0.0009900990099009901,0.06243032329988851,0.09513274336283185,0.0498848810437452,0.05287356321839081,-1.4278298609100983
770,2016,Marshall Islands,MHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166109253065775,0.35398230088495575,0.2640061396776669,0.0,-2.7511933119786898
771,2017,Marshall Islands,MHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3088071348940914,0.34513274336283184,0.2570990023023791,0.0,-2.6814085090861948
772,2018,Marshall Islands,MHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998885172798216,0.33407079646017696,0.249424405218726,0.0,-2.599687044815078
773,2019,Marshall Islands,MHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931995540691193,0.32522123893805305,0.24251726784343822,0.0,-2.5321318963261503
774,2020,Marshall Islands,MHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842809364548495,0.3141592920353982,0.2356101304681504,0.0,-2.4534802708884955
775,2016,Mauritania,MRT,0.7521866755559788,0.5242277002317809,0.34711864406779663,0.3087378640776699,0.5229867324899722,0.25,0.3821782178217822,0.5997770345596432,0.747787610619469,0.6147352264006138,0.034482758620689655,-17.667369984196586
776,2017,Mauritania,MRT,0.7551856755083576,0.5105916497526053,0.34847457627118644,0.3087378640776699,0.5229867324899722,0.25,0.3821782178217822,0.5863991081382386,0.7323008849557522,0.5963161933998464,0.035632183908045977,-17.520693316854867
777,2018,Mauritania,MRT,0.7579972379637125,0.4969555992734296,0.34711864406779663,0.3106796116504854,0.5229867324899722,0.25,0.3821782178217822,0.5741360089186176,0.7168141592920353,0.5794320798158096,0.035632183908045977,-17.375508340463153
778,2019,Mauritania,MRT,0.760586218391352,0.483319548794254,0.34711864406779663,0.312621359223301,0.5229867324899722,0.25,0.3821782178217822,0.5596432552954292,0.7035398230088495,0.5602455871066768,0.035632183908045977,-17.237073610967126
779,2020,Mauritania,MRT,0.7641826753654936,0.4696834983150784,0.35254237288135587,0.3087378640776699,0.5229867324899722,0.25,0.3821782178217822,0.5462653288740245,0.6902654867256637,0.5425940138142747,0.03908045977011495,-17.10007732877983
780,2016,Mauritius,MUS,0.8715243583027764,0.013410673640682972,0.18576271186440677,0.45048543689320386,0.11817340327059547,0.2333333333333333,0.005940594059405941,0.1426978818283166,0.20132743362831856,0.11128165771297006,0.09310344827586206,-6.352394850424102
781,2017,Mauritius,MUS,0.8729272822515364,0.012246330909586035,0.1694915254237288,0.44854368932038835,0.11817340327059547,0.21666666666666667,0.005940594059405941,0.1471571906354515,0.20575221238938055,0.1143514965464313,0.1103448275862069,-5.924537886309349
782,2018,Mauritius,MUS,0.8717757988475637,0.011081988178489084,0.168135593220339,0.45048543689320386,0.11817340327059547,0.15,0.005940594059405941,0.1527313266443701,0.2146017699115044,0.11818879508825786,0.09999999999999999,-5.534655039237545
783,2019,Mauritius,MUS,0.869661412448212,0.009917645447392149,0.16542372881355932,0.45048543689320386,0.11817340327059547,0.13333333333333333,0.005940594059405941,0.15942028985507248,0.2234513274336283,0.12279355333844973,0.10919540229885058,-5.351904459534654
784,2020,Mauritius,MUS,0.8771360540978159,0.008753302716295213,0.12067796610169494,0.4427184466019419,0.11817340327059547,0.16666666666666674,0.005940594059405941,0.16499442586399107,0.23230088495575218,0.12663085188027629,0.16206896551724137,-4.701987975762764
785,2016,Mexico,MEX,0.8776409352826325,0.011283906278611281,0.18440677966101696,0.3106796116504854,0.11323665535328602,0.08333333333333333,0.010891089108910892,0.15050167224080266,0.18584070796460175,0.12049117421335379,0.06436781609195402,-4.703328962529962
786,2017,Mexico,MEX,0.877992380589552,0.010737360878654987,0.1776271186440678,0.3048543689320388,0.11323665535328602,0.06666666666666667,0.010891089108910892,0.14492753623188406,0.1902654867256637,0.11665387567152723,0.067816091954023,-4.428463747467408
787,2018,Mexico,MEX,0.878519548549931,0.010190815478698692,0.17627118644067796,0.3029126213592233,0.11323665535328602,0.06666666666666667,0.010891089108910892,0.14046822742474915,0.19247787610619466,0.11204911742133537,0.062068965517241385,-4.4356921750666425
788,2019,Mexico,MEX,0.8792458688508977,0.009644270078742396,0.17355932203389832,0.3029126213592233,0.11323665535328602,0.06666666666666667,0.010891089108910892,0.13600891861761424,0.1902654867256637,0.10821181887950881,0.06091954022988506,-4.387287058360917
789,2020,Mexico,MEX,0.8799721891518644,0.009097724678786103,0.17084745762711864,0.3029126213592233,0.11323665535328602,0.06666666666666667,0.010891089108910892,0.1315496098104794,0.18584070796460175,0.10514198004604756,0.05977011494252873,-4.3353146123470605
790,2016,"Micronesia, Fed. Sts.",FSM,0.7904122101052432,0.039155240926750594,0.02440677966101695,0.8854368932038835,0.4683739586547362,0.15,0.03564356435643565,0.26198439241917504,0.32522123893805305,0.214888718342287,0.3103448275862069,-7.706672681693606
791,2017,"Micronesia, Fed. Sts.",FSM,0.792134292109148,0.03802123163551643,0.004067796610169492,0.8893203883495145,0.4683739586547362,0.15,0.03564356435643565,0.2530657748049052,0.3141592920353982,0.2072141212586339,0.31839080459770114,-7.366842987534817
792,2018,"Micronesia, Fed. Sts.",FSM,0.7937392256774132,0.03688722234428226,0.002711864406779661,0.8951456310679612,0.4683739586547362,0.15,0.03564356435643565,0.2463768115942029,0.30309734513274333,0.20107444359171142,0.32413793103448274,-7.257958329796793
793,2019,"Micronesia, Fed. Sts.",FSM,0.7952387256536025,0.0357532130530481,0.002711864406779661,0.8990291262135922,0.4683739586547362,0.15,0.03564356435643565,0.23968784838350055,0.2942477876106195,0.19493476592478892,0.32413793103448274,-7.211390995893293
794,2020,"Micronesia, Fed. Sts.",FSM,0.7967909424258298,0.03461920376181394,0.002033898305084746,0.903883495145631,0.4683739586547362,0.15,0.03564356435643565,0.23299888517279818,0.2853982300884956,0.18956254796623176,0.32701149425287357,-7.140053422976788
795,2016,Middle East & North Africa,MEA,0.8635101514425603,0.02543107288488202,0.2565321737859322,0.40420375444379225,0.24224199295621318,0.10954426833617865,0.021367907463142672,0.2196209587513935,0.2831858407079646,0.1857252494244052,0.052427055020233454,-7.762068757446632
796,2017,Middle East & North Africa,MEA,0.865724807965863,0.024978027543067854,0.25263293296032135,0.3974343713039126,0.24224199295621318,0.109328533287609,0.021367907463142672,0.21181716833890746,0.27876106194690264,0.17574827321565614,0.05116794839997115,-7.6278310342184685
797,2018,Middle East & North Africa,MEA,0.8679390894845284,0.02452498220125369,0.26024123380647596,0.3956315727531262,0.24224199295621318,0.108186282474295,0.021367907463142672,0.20735785953177258,0.2743362831858407,0.1726784343821949,0.05083264172659701,-7.652093212729975
798,2019,Middle East & North Africa,MEA,0.8700683287388792,0.02407193685943952,0.259381071013261,0.3931502027510583,0.24224199295621318,0.10815665499376632,0.021367907463142672,0.20289855072463767,0.26769911504424776,0.16807367613200305,0.049533263886180234,-7.593163721212838
799,2020,Middle East & North Africa,MEA,0.8723680275264964,0.023618891517625355,0.2639502938270197,0.3870593910624602,0.24224199295621318,0.10682829661241133,0.021367907463142672,0.19843924191750278,0.2632743362831858,0.1634689178818112,0.04923822843296057,-7.557518657249732
800,2016,Middle East & North Africa (IDA & IBRD countries),TMN,0.8574505319453684,0.02865428690818427,0.25441068694614505,0.41275227368584466,0.24871720366777073,0.110425524736388,0.024871073282848613,0.2381540103031416,0.3082323308978031,0.20119218286880888,0.04999805457202965,-8.056013892449636
801,2017,Middle East & North Africa (IDA & IBRD countries),TMN,0.8597532576553427,0.02817327851113168,0.247580105953939,0.40590662752916506,0.24871720366777073,0.11057333849148017,0.024871073282848613,0.22950552621952505,0.3026199363661305,0.1904901374810084,0.04875600489839633,-7.886595749824187
802,2018,Middle East & North Africa (IDA & IBRD countries),TMN,0.8620206397265152,0.027692270114079095,0.25460498738596204,0.40530366570552623,0.24871720366777073,0.1088341947815135,0.024871073282848613,0.22468825537028986,0.29757581926266147,0.18726719512234763,0.04821425766368379,-7.90486628594421
803,2019,Middle East & North Africa (IDA & IBRD countries),TMN,0.8642536300658197,0.027211261717026508,0.25181112168799186,0.40335068456431067,0.24871720366777073,0.1102215359862675,0.024871073282848613,0.21966091303251725,0.2924372864122035,0.1826938319779248,0.04663569016233839,-7.846471834264655
804,2020,Middle East & North Africa (IDA & IBRD countries),TMN,0.866486620405124,0.026730253319973925,0.2490172559900217,0.4013977034230951,0.24871720366777073,0.11160887719102149,0.024871073282848613,0.21417194464723524,0.28623914270081413,0.1776762984338158,0.045057122660993,-7.782198616308546
805,2016,Middle East & North Africa (excluding high income),MNA,0.8575051726242567,0.02852583950011483,0.2522578148149166,0.41275227368584466,0.24871720366777103,0.110425524736388,0.024871073282848613,0.2372197085186232,0.3073913958409845,0.20027877618299922,0.04999805457202977,-8.026385494975731
806,2017,Middle East & North Africa (excluding high income),MNA,0.8598017498804181,0.02802926350851243,0.247580105953939,0.40590662752916506,0.24871720366777103,0.11057333849148017,0.024871073282848613,0.22861768157738013,0.30176144763373447,0.18968257025950497,0.04875600489839633,-7.878965833231623
807,2018,Middle East & North Africa (excluding high income),MNA,0.8620641612044709,0.027532687516910025,0.25460498738596204,0.40530366570552623,0.24871720366777103,0.1088341947815135,0.024871073282848613,0.22380120565412373,0.29668757270212387,0.18643347292950113,0.04821425766368379,-7.897049036580925
808,2019,Middle East & North Africa (excluding high income),MNA,0.8642929173527862,0.027036111525307625,0.25181112168799186,0.40335068456431067,0.24871720366777103,0.1102215359862675,0.024871073282848613,0.21875729029003455,0.29151733906249994,0.18186438533547275,0.04663569016233839,-7.838547672873807
809,2020,Middle East & North Africa (excluding high income),MNA,0.8665216735011014,0.026539535533705225,0.2490172559900217,0.4013977034230951,0.24871720366777103,0.11160887719102149,0.024871073282848613,0.21327423816180377,0.28530131961779426,0.1768560601301435,0.045057122660993,-7.774273727777955
810,2016,Middle income,MIC,0.8364925037205001,0.0653529106173127,0.23425529561722575,0.3919202546985475,0.3947384728636809,0.19782727989703167,0.10979038857888317,0.3260715259866176,0.41324387200360174,0.29702342232278584,0.10149410893491392,-10.351764899215976
811,2017,Middle income,MIC,0.839407917252001,0.06394088273972737,0.23204446130008,0.3850828344983457,0.3947384728636809,0.193802251767635,0.10979038857888317,0.31586403406093194,0.4015326975673451,0.28736512945567383,0.09984950975921701,-10.180973530429515
812,2018,Middle income,MIC,0.8418472499715778,0.06252885486214203,0.23112834029519863,0.38107501344441363,0.3947384728636809,0.188137668876635,0.10979038857888317,0.3062412497069599,0.39090556650802216,0.2781131777519355,0.10080823339999448,-10.007253937795603
813,2019,Middle income,MIC,0.8441631194719056,0.061116826984556685,0.22997917025149425,0.3776996384278447,0.3947384728636809,0.185174863333615,0.10979038857888317,0.2973021944491148,0.3787800423272057,0.26978295883866077,0.09987265499297622,-9.87371169538315
814,2020,Middle income,MIC,0.8465407205818578,0.05970479910697136,0.2289465247272014,0.37400804039259417,0.3947384728636809,0.180861169116605,0.10979038857888317,0.2890579189757815,0.36824591203179424,0.2616973854774681,0.09988422760985581,-9.727502706288348
815,2016,Moldova,MDA,0.8389819515215011,0.003860702018909737,0.13152542372881354,0.5029126213592233,0.24159210120333227,1.0,0.0009900990099009901,0.14827201783723523,0.25,0.11895625479662317,0.18275862068965518,-12.32486016150612
816,2017,Moldova,MDA,0.8401534358778989,0.003653059744686916,0.1152542372881356,0.47378640776699027,0.24159210120333227,0.8333333333333334,0.0009900990099009901,0.14604236343366778,0.247787610619469,0.11742133537989255,0.17126436781609194,-10.76822453269486
817,2018,Moldova,MDA,0.8412194866422211,0.003445417470464095,0.10440677966101695,0.47572815533980584,0.24159210120333227,0.9500000000000001,0.0009900990099009901,0.14381270903010032,0.24336283185840707,0.11511895625479661,0.16551724137931034,-11.626506953197092
818,2019,Moldova,MDA,0.8423089670936711,0.00323777519624126,0.09898305084745762,0.46796116504854374,0.24159210120333227,0.9166666666666666,0.0009900990099009901,0.14158305462653287,0.23893805309734514,0.11358403683806599,0.16896551724137931,-11.210770760971208
819,2020,Moldova,MDA,0.8436678889470925,0.0030301329220184386,0.06644067796610173,0.3864077669902912,0.24159210120333227,0.3333333333333333,0.0009900990099009901,0.13935340022296544,0.23451327433628316,0.11128165771297006,0.1367816091954023,-6.072266464169387
820,2016,Monaco,MCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031215161649944256,0.03982300884955752,0.026093630084420564,0.0,-0.28627387018624334
821,2017,Monaco,MCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030100334448160536,0.03982300884955752,0.025326170376055255,0.0,-0.2809743769492147
822,2018,Monaco,MCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.037610619469026545,0.024558710667689946,0.0,-0.26903771557059303
823,2019,Monaco,MCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027870680044593088,0.037610619469026545,0.023791250959324634,0.0,-0.26373822233356436
824,2020,Monaco,MCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027870680044593088,0.035398230088495575,0.02302379125095932,0.0,-0.2540312153585102
825,2016,Mongolia,MNG,0.8120846706986047,0.02054865072371969,0.22101694915254239,0.6951456310679611,0.4810243751928417,0.48333333333333334,0.012871287128712872,0.17725752508361203,0.20575221238938055,0.1419800460475825,0.2310344827586207,-11.17710643058944
826,2017,Mongolia,MNG,0.8142870612886328,0.020050729832751208,0.28203389830508474,0.687378640776699,0.4810243751928417,0.4666666666666666,0.012871287128712872,0.16833890746934224,0.1991150442477876,0.1350729086722947,0.2206896551724138,-11.640631405856587
827,2018,Mongolia,MNG,0.816395733130149,0.019552808941782723,0.28338983050847455,0.6834951456310681,0.4810243751928417,0.4666666666666666,0.012871287128712872,0.1605351170568562,0.19247787610619466,0.1289332310053722,0.21379310344827587,-11.634655749920611
828,2019,Mongolia,MNG,0.8185161198152294,0.019054888050814237,0.2847457627118644,0.6796116504854369,0.4810243751928417,0.4666666666666666,0.012871287128712872,0.15384615384615385,0.1836283185840708,0.12279355333844973,0.20574712643678159,-11.63460569298926
829,2020,Mongolia,MNG,0.8206130768131813,0.018556967159845755,0.28610169491525417,0.675728155339806,0.4810243751928417,0.4666666666666666,0.012871287128712872,0.1471571906354515,0.1747787610619469,0.11818879508825786,0.20000000000000007,-11.620029088239539
830,2016,Montenegro,MNE,0.8969821420067622,0.0014533466403643452,0.14508474576271185,0.44271844660194176,0.24251774143782778,0.09999999999999999,0.0009900990099009901,0.033444816053511704,0.04203539823008849,0.02762854950115119,0.23908045977011494,-3.1812805771971977
831,2017,Montenegro,MNE,0.8981419115195962,0.0014340877272704675,0.14101694915254237,0.44271844660194176,0.24251774143782778,0.09999999999999999,0.0009900990099009901,0.028985507246376812,0.037610619469026545,0.024558710667689946,0.2425287356321839,-3.073936049592748
832,2018,Montenegro,MNE,0.899348540406686,0.0014148288141765896,0.10576271186440678,0.4368932038834951,0.24251774143782778,0.09999999999999999,0.0009900990099009901,0.026755852842809364,0.030973451327433624,0.022256331542594012,0.24367816091954023,-2.6471356769135643
833,2019,Montenegro,MNE,0.9006840325729797,0.0013955699010827114,0.10305084745762712,0.4330097087378641,0.24251774143782778,0.09999999999999999,0.0009900990099009901,0.023411371237458196,0.028761061946902654,0.019953952417498082,0.2413793103448276,-2.5974180722710534
834,2020,Montenegro,MNE,0.9019179960950522,0.0013763109879888337,0.08903954802259886,0.4297734627831715,0.24251774143782778,0.09999999999999999,0.0009900990099009901,0.02229654403567447,0.024336283185840708,0.018419033000767457,0.24214559386973175,-2.411349664547423
835,2016,Morocco,MAR,0.8900235249297587,0.026340649702193443,0.2671186440677966,0.47184466019417476,0.15149645171243442,0.13333333333333333,0.01881188118811881,0.2129319955406912,0.3053097345132743,0.17114351496546432,0.08275862068965517,-7.529254430253352
836,2017,Morocco,MAR,0.8928819467593696,0.02534332530163773,0.25898305084745765,0.4699029126213592,0.15149645171243442,0.13333333333333333,0.01881188118811881,0.20289855072463767,0.2898230088495575,0.16270145817344586,0.08160919540229884,-7.345380872151149
837,2018,Morocco,MAR,0.8956349349969047,0.024346000901082004,0.24,0.4699029126213592,0.15149645171243442,0.11666666666666665,0.01881188118811881,0.19397993311036787,0.27654867256637167,0.15579432079815808,0.08275862068965517,-6.923830420940249
838,2019,Morocco,MAR,0.898294204485928,0.023348676500526296,0.2305084745762712,0.46796116504854374,0.15149645171243442,0.11666666666666665,0.01881188118811881,0.18617614269788182,0.2654867256637168,0.1496546431312356,0.08275862068965517,-6.743195027149234
839,2020,Morocco,MAR,0.9014572122482023,0.022351352099970585,0.23457627118644078,0.46407766990291255,0.15149645171243442,0.13333333333333333,0.01881188118811881,0.17837235228539575,0.25442477876106195,0.1435149654643131,0.07816091954022986,-6.862653021238035
840,2016,Mozambique,MOZ,0.6830808133720653,0.22362195967296689,0.4216949152542373,0.6077669902912621,0.3394014193150262,0.65,0.2732673267326733,0.6622073578595318,0.6792035398230087,0.6170376055257099,0.15632183908045977,-20.145262299212284
841,2017,Mozambique,MOZ,0.6947956569360446,0.21306674690634209,0.4094915254237288,0.6,0.3394014193150262,0.65,0.2732673267326733,0.641025641025641,0.665929203539823,0.5986185725249424,0.15402298850574714,-19.837505686538908
842,2018,Mozambique,MOZ,0.7048001333396828,0.2025115341397173,0.408135593220339,0.5980582524271845,0.3394014193150262,0.6333333333333333,0.2732673267326733,0.6243032329988851,0.6526548672566371,0.5801995395241749,0.15517241379310345,-19.51361103241162
843,2019,Mozambique,MOZ,0.7128950902423925,0.1919563213730925,0.4067796610169492,0.5941747572815534,0.3394014193150262,0.6166666666666667,0.2732673267326733,0.6053511705685618,0.6393805309734513,0.5594781273983116,0.15632183908045977,-19.168248334613658
844,2020,Mozambique,MOZ,0.7299401876279823,0.1814011086064677,0.37288135593220334,0.5766990291262134,0.3394014193150262,0.65,0.2732673267326733,0.588628762541806,0.6261061946902655,0.5418265541059093,0.14712643678160922,-18.93039271488755
845,2016,Myanmar,MMR,0.7755812181532454,0.07562657887947022,0.26983050847457624,0.5029126213592233,0.4825671089170009,0.2833333333333333,0.12475247524752475,0.44258639910813824,0.5442477876106194,0.38603223330775127,0.0367816091954023,-14.203634231810497
846,2017,Myanmar,MMR,0.7797165579313302,0.07650990874256328,0.2711864406779661,0.4912621359223301,0.4825671089170009,0.25,0.12475247524752475,0.42920847268673357,0.5309734513274336,0.3722179585571757,0.034482758620689655,-13.786992814692924
847,2018,Myanmar,MMR,0.7833364445925998,0.07739323860565633,0.2738983050847458,0.4893203883495145,0.4825671089170009,0.25,0.12475247524752475,0.41471571906354515,0.5176991150442477,0.35917114351496543,0.03333333333333333,-13.690131885556804
848,2019,Myanmar,MMR,0.7864643078241821,0.07827656846874938,0.2766101694915254,0.48349514563106794,0.4825671089170009,0.21666666666666667,0.12475247524752475,0.4024526198439242,0.5066371681415929,0.3468917881811205,0.03333333333333333,-13.311500325651531
849,2020,Myanmar,MMR,0.7921225772655844,0.07915989833184243,0.27525423728813564,0.4563106796116506,0.4825671089170009,0.15000000000000002,0.12475247524752475,0.39018952062430323,0.49336283185840707,0.3353798925556408,0.027586206896551717,-12.564354418886127
850,2016,Namibia,NAM,0.7336420781941998,0.10823482496119356,0.43389830508474575,0.4640776699029126,0.4473927800061709,0.3333333333333333,0.18118811881188118,0.36566332218506126,0.47566371681415925,0.35533384497313886,0.12298850574712643,-15.017826123535698
851,2017,Namibia,NAM,0.7382811562455355,0.10124729993717106,0.45152542372881355,0.4621359223300971,0.4473927800061709,0.31666666666666665,0.18118811881188118,0.358974358974359,0.4690265486725663,0.34458940905602453,0.12528735632183907,-14.949459331040575
852,2018,Namibia,NAM,0.7424047811800562,0.09425977491314858,0.4610169491525424,0.44271844660194176,0.4473927800061709,0.3,0.18118811881188118,0.3534002229654403,0.46017699115044247,0.3369148119723714,0.11379310344827587,-14.844883191312482
853,2019,Namibia,NAM,0.7463292537739893,0.08727224988912607,0.47186440677966096,0.4388349514563107,0.4473927800061709,0.31666666666666665,0.18118811881188118,0.34448160535117056,0.45353982300884954,0.3215656178050652,0.11149425287356321,-14.98489329144478
854,2020,Namibia,NAM,0.7503533025382162,0.08028472486510357,0.4820338983050847,0.42718446601941745,0.4473927800061709,0.31666666666666665,0.18118811881188118,0.3355629877369008,0.4446902654867257,0.3085188027628549,0.10459770114942527,-14.989807528303814
855,2016,Nauru,NRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29765886287625415,0.46017699115044247,0.24788948580199535,0.0,-2.967406642411817
856,2017,Nauru,NRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898550724637681,0.4446902654867257,0.24021488871834226,0.0,-2.8746404962610823
857,2018,Nauru,NRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,0.43141592920353977,0.23330775134305445,0.0,-2.791581357085401
858,2019,Nauru,NRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27424749163879597,0.4181415929203539,0.22640061396776667,0.0,-2.7085222179097204
859,2020,Nauru,NRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653288740245262,0.4048672566371681,0.21872601688411356,0.0,-2.6201635854970107
860,2016,Nepal,NPL,0.8182583932568218,0.0673192683456124,0.2305084745762712,0.41359223300970877,0.5979635914841098,0.2833333333333333,0.19603960396039605,0.30992196209587514,0.4469026548672566,0.25863392171910976,0.09770114942528736,-12.897290191690905
861,2017,Nepal,NPL,0.8220188580408591,0.06097885171757465,0.21966101694915252,0.4155339805825242,0.5979635914841098,0.2833333333333333,0.19603960396039605,0.29654403567447046,0.42477876106194684,0.24635456638526476,0.09999999999999999,-12.631829277733225
862,2018,Nepal,NPL,0.8256387447021286,0.0546384350895369,0.21966101694915252,0.4174757281553398,0.5979635914841098,0.2833333333333333,0.19603960396039605,0.2842809364548495,0.4048672566371681,0.2348426707597851,0.10114942528735633,-12.49726500713433
863,2019,Nepal,NPL,0.8291531977713226,0.04829801846149915,0.22101694915254239,0.4174757281553398,0.5979635914841098,0.2833333333333333,0.19603960396039605,0.27313266443701223,0.38716814159292035,0.22486569455103605,0.10344827586206896,-12.371318426923207
864,2020,Nepal,NPL,0.8328785180246677,0.04195760183346141,0.21966101694915252,0.4213592233009709,0.5979635914841098,0.2833333333333333,0.19603960396039605,0.2630992196209588,0.3738938053097345,0.21642363775901763,0.103448275862069,-12.27979313471438
865,2016,Netherlands,NLD,0.9554740701938188,0.00130625134851953,0.05152542372881356,0.21553398058252426,0.042270904041962355,0.016666666666666666,0.0019801980198019802,0.0379041248606466,0.05752212389380531,0.03069838833461243,0.1367816091954023,-0.17840390571319753
