,Year,Country Name,Country Code,GDP (current $),"Compulsory education, duration (years)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, total (% of total expenditure in public institutions)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",Expenditure on primary education (% of government expenditure on education),Expenditure on secondary education (% of government expenditure on education),Expenditure on tertiary education (% of government expenditure on education),"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Age
1026,2017,San Marino,SMR,1528630707.49794,10.0,100.0,100.0,98.1917190551758,99.8037261962891,15.7600202560425,82.9602508544922,15.7600202560425,96.5969924926758,15.7600202560425,53.9379501342773,11.0855102539063,0.0,34.43817,34.72677,6.82856,3.36997008323669,13.1036100387573,1
1027,2018,San Marino,SMR,1655300872.53427,10.0,99.8119964599609,99.7841186523438,95.6250915527344,99.3097610473633,15.7600202560425,82.9602508544922,15.7600202560425,96.5969924926758,15.7600202560425,53.9379501342773,11.0855102539063,0.0,34.43817,34.72677,6.82856,3.55516004562378,14.4863300323486,2
1028,2019,San Marino,SMR,1616369645.99635,10.0,99.8836135864258,99.8163986206055,96.5096893310547,99.4620819091797,15.7600202560425,82.9602508544922,15.7600202560425,96.5969924926758,15.7600202560425,53.9379501342773,11.0855102539063,0.0,34.43817,34.72677,6.82856,3.37969994544983,15.0599203109741,3
1029,2020,San Marino,SMR,1665700437.28227,10.0,99.8254203796387,99.72459793090825,95.66867446899415,99.291259765625,15.7600202560425,82.9602508544922,15.7600202560425,96.5969924926758,15.7600202560425,53.9379501342773,11.0855102539063,0.0,34.43817,34.72677,6.82856,3.3845648765564,16.038075447082498,4
1030,2016,Sao Tome and Principe,STP,345495614.979982,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17303991317749,15.9666795730591,0
1031,2017,Sao Tome and Principe,STP,375614126.193877,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03636980056763,18.3999996185303,1
1032,2018,Sao Tome and Principe,STP,412253809.728799,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23510980606079,20.1165409088135,2
1033,2019,Sao Tome and Principe,STP,427425039.684339,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92154979705811,17.5924491882324,3
1034,2020,Sao Tome and Principe,STP,472914469.91933,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.171053091684983,16.125940322876,4
1035,2016,Saudi Arabia,SAU,644935541440.0,9.0,0.0,0.0,0.0,0.0,24.2831261952718,66.06181335449219,29.329213460286464,78.5953114827474,29.329213460286464,51.07706324259437,2.160850048065193,0.5190933148066214,0.0,0.0,0.0,0.0,0.0,0
1036,2017,Saudi Arabia,SAU,688586244293.333,9.0,0.0,0.0,0.0,0.0,25.9752197265625,68.8482131958008,31.4776496887207,81.0916519165039,31.4776496887207,53.8799896240234,2.51828002929688,0.677079975605011,0.0,0.0,0.0,0.0,0.0,1
1037,2018,Saudi Arabia,SAU,786521831573.333,9.0,0.0,0.0,0.0,0.0,27.667313257853202,71.63461303710939,33.62608591715493,83.5879923502604,33.62608591715493,56.682916005452434,2.8757100105285662,0.8350666364034007,0.0,0.0,0.0,0.0,0.0,2
1038,2019,Saudi Arabia,SAU,792966838160.0,9.0,0.0,0.0,0.0,0.0,29.3594067891439,74.421012878418,35.77452214558917,86.0843327840169,35.77452214558917,59.485842386881465,3.233139991760253,0.9930532972017904,0.0,0.0,0.0,0.0,0.0,3
1039,2020,Saudi Arabia,SAU,700117873253.333,9.0,0.0,0.0,0.0,0.0,31.0515003204346,77.2074127197266,37.9229583740234,88.5806732177734,37.9229583740234,62.2887687683105,3.59056997299194,1.15103995800018,0.0,0.0,0.0,0.0,0.0,4
1040,2016,Senegal,SEN,19040312815.1337,11.0,97.7275619506836,97.1541137695313,90.1041030883789,95.0133972167969,2.76170992851257,17.8248291015625,9.95411014556885,21.9216194152832,4.03246021270752,10.8629503250122,1.53392994403839,0.0674799978733063,31.31751,16.65363,28.07454,5.11309003829956,21.3373699188232,0
1041,2017,Senegal,SEN,20996564751.5994,11.0,98.02200698852539,97.1270866394043,90.1041030883789,95.0133972167969,2.76170992851257,17.8248291015625,9.95411014556885,21.9216194152832,4.03246021270752,10.8629503250122,1.53392994403839,0.0674799978733063,31.494725,16.737005,30.457665,4.62496995925903,20.5892601013184,1
1042,2018,Senegal,SEN,23116699808.1723,11.0,98.3164520263672,97.1000595092773,90.1041030883789,95.0133972167969,2.76170992851257,17.8248291015625,9.95411014556885,21.9216194152832,4.03246021270752,10.8629503250122,1.53392994403839,0.0674799978733063,31.67194,16.82038,32.84079,4.85822010040283,21.5420207977295,2
1043,2019,Senegal,SEN,23306213742.3602,11.0,98.61089706420901,97.0730323791503,90.1041030883789,95.0133972167969,2.76170992851257,17.8248291015625,9.95411014556885,21.9216194152832,4.03246021270752,10.8629503250122,1.53392994403839,0.0674799978733063,31.849155,16.903755,35.223915,5.28719997406006,18.3122692108154,3
1044,2020,Senegal,SEN,24644234594.6566,11.0,98.90534210205081,97.0460052490233,90.1041030883789,95.0133972167969,2.76170992851257,17.8248291015625,9.95411014556885,21.9216194152832,4.03246021270752,10.8629503250122,1.53392994403839,0.0674799978733063,32.02637,16.98713,37.60704,5.34523661931356,22.062780380249,4
1045,2016,Serbia,SRB,40692643373.0327,8.0,0.0,97.39976501464862,95.9520034790039,96.8230972290039,14.5109100341797,89.4902420043945,22.5822696685791,97.4404525756836,20.6914501190186,71.4099502563477,2.18066000938416,0.482039988040924,0.0,0.0,28.90675,3.63470005989075,8.69299030303955,0
1046,2017,Serbia,SRB,44179055279.8887,8.0,0.0,97.27587890625011,89.1447067260742,94.8956985473633,14.8972396850586,89.7998199462891,22.583610534668,97.6898727416992,20.7765407562256,71.6360931396484,2.17539000511169,0.393229991197586,0.0,0.0,29.93024,3.71016001701355,9.25646018981934,1
1047,2018,Serbia,SRB,50640650221.4622,8.0,0.0,97.1519927978516,96.1366500854492,96.8025665283203,15.180483500162767,91.02190907796223,23.029736200968433,98.16400400797527,21.365036646525066,72.8942387898763,2.1976999441782668,0.3327800035476687,0.0,0.0,30.953730000000004,3.58231997489929,8.80428028106689,2
1048,2019,Serbia,SRB,51514222381.8428,8.0,0.0,97.0281066894531,96.3492965698242,96.7685623168945,15.5152702331543,91.7877426147461,23.2534694671631,98.5257797241211,21.7018299102783,73.6363830566406,2.20621991157532,0.258150011301041,0.0,0.0,31.977220000000006,3.61922001838684,8.60459995269775,3
1049,2020,Serbia,SRB,53335016425.4148,8.0,0.0,96.90422058105459,96.48172760009764,96.75038401285804,15.850056966145834,92.55357615152995,23.477202733357768,98.88755544026692,22.03862317403153,74.3785273234049,2.2147398789723733,0.18352001905441329,0.0,0.0,33.00071000000001,3.6140600045522033,8.575136502583817,4
1050,2016,Seychelles,SYC,1426651768.82189,10.0,92.4668121337891,93.0100708007813,100.0,94.7732315063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57084,27.14956,21.63562,4.42102003097534,11.7234296798706,0
1051,2017,Seychelles,SYC,1528242026.36264,10.0,92.4668121337891,93.0100708007813,100.0,94.7732315063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57084,27.14956,21.63562,3.67728996276855,10.2598304748535,1
1052,2018,Seychelles,SYC,1547690759.44363,10.0,92.4668121337891,93.0100708007813,100.0,94.7732315063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57084,27.14956,21.63562,4.49883985519409,11.8271799087524,2
1053,2019,Seychelles,SYC,1582841058.89479,10.0,92.4668121337891,93.0100708007813,100.0,94.7732315063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57084,27.14956,21.63562,3.91458988189697,11.1305599212646,3
1054,2020,Seychelles,SYC,1059886363.63636,10.0,92.4668121337891,93.0100708007813,100.0,94.7732315063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57084,27.14956,21.63562,3.74577983220418,9.16800975799561,4
1055,2016,Sierra Leone,SLE,3674794530.18956,9.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65482,11.98943,52.14544,3.06023001670837,12.4735803604126,0
1056,2017,Sierra Leone,SLE,3719369107.34992,9.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38712,20.22571,59.02014,4.63576984405518,19.894100189209,1
1057,2018,Sierra Leone,SLE,4085114794.22324,9.0,80.5162124633789,77.1400985717773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.02487,20.47294,46.3553,6.98963022232056,32.7278289794922,2
1058,2019,Sierra Leone,SLE,4076578542.56207,9.0,78.181037902832,79.753532409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.709895,24.714695,43.460229999999996,7.36542987823486,35.0058288574219,3
1059,2020,Sierra Leone,SLE,4063289449.58795,9.0,75.953239440918,79.5151214599609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39492,28.956450000000004,40.56516,9.26146984100342,34.3272514343262,4
1060,2016,Singapore,SGP,318763807455.664,6.0,87.6380615234375,97.8354568481445,93.6675109863281,0.0,29.1279201507568,79.6072387695313,52.7865180969238,86.1138916015625,43.8510513305664,70.693229675293,0.0,0.0,0.0,0.0,0.0,2.8748300075531,0.0,0
1061,2017,Singapore,SGP,343337750742.27,6.0,88.1678314208984,97.0484924316406,97.7461090087891,0.0,30.7051792144775,80.0077285766602,54.2321090698242,86.0159530639648,45.3181495666504,71.3994598388672,0.0,0.0,0.0,0.0,0.0,2.76826000213623,0.0,1
1062,2018,Singapore,SGP,375981539145.907,6.0,89.7218017578125,97.3573303222656,97.6747970581055,0.0,31.5955905914307,81.4235610961914,55.7606086730957,87.9087982177734,46.7000312805176,73.5237884521484,0.0,0.0,0.0,0.0,0.0,2.64509010314941,0.0,2
1063,2019,Singapore,SGP,374386306993.109,6.0,93.7775115966797,97.1860733032227,98.8183135986328,0.0,32.3696517944336,82.1780471801758,57.2499008178711,88.5075988769531,48.149040222168,74.4833679199219,0.0,0.0,0.0,0.0,0.0,2.63196992874146,0.0,3
1064,2020,Singapore,SGP,339998477929.985,6.0,95.8239949544271,96.9696121215821,100.53524780273436,0.0,33.45022900899254,83.0349833170573,58.737695058186866,89.3055013020833,49.5817031860352,75.7467473347982,0.0,0.0,0.0,0.0,0.0,2.50665998458862,0.0,4
1065,2016,Sint Maarten (Dutch part),SXM,1263687150.83799,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1066,2017,Sint Maarten (Dutch part),SXM,1191620111.73184,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1067,2018,Sint Maarten (Dutch part),SXM,1185474860.3352,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1068,2019,Sint Maarten (Dutch part),SXM,1146368715.083805,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1069,2020,Sint Maarten (Dutch part),SXM,1107262569.83241,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1070,2016,Slovak Republic,SVK,89614053143.7939,10.0,95.6378479003906,95.9998474121094,92.934700012207,94.7405624389648,19.6366405487061,99.3035583496094,21.516529083252,99.8057022094727,19.8435497283936,87.3202133178711,17.6331100463867,0.529900014400482,22.21594,42.18401,21.29603,3.9110701084137,9.16841983795166,0
1071,2017,Slovak Republic,SVK,95157888666.9967,10.0,95.6529235839844,95.7781066894531,92.9417495727539,94.5111618041992,20.6823902130127,99.2805023193359,22.7982692718506,99.7869110107422,20.8929805755615,87.0716171264648,18.566520690918,0.631749987602234,22.21594,42.18401,21.29603,3.94063997268677,9.5190896987915,1
1072,2018,Slovak Republic,SVK,105561218935.334,10.0,95.1944274902344,95.6159210205078,93.938232421875,94.0204620361328,21.8907604217529,99.2685623168945,24.1399993896484,99.7428665161133,22.1553707122803,87.777717590332,19.3569297790527,0.836290001869202,22.21594,42.18401,21.29603,3.975830078125,9.51360988616943,2
1073,2019,Slovak Republic,SVK,105284375640.698,10.0,94.9727172851563,95.423957824707,94.439998626709,93.6604118347168,22.8579196929932,99.0162200927734,25.2378692626953,99.7565383911133,23.034309387207,87.7003021240234,20.3189792633057,0.839690029621124,22.21594,42.18401,21.29603,4.00821006298065,9.686204910278315,3
1074,2020,Slovak Republic,SVK,105172564491.569,10.0,94.75100708007821,95.2319946289062,94.941764831543,93.3003616333008,23.931679407755567,98.92044067382805,26.478315989176398,99.74015045166016,24.0978959401448,87.82699839274083,21.214269002278698,0.9429533680280047,22.21594,42.18401,21.29603,4.0405900478363,9.8587999343872,4
1075,2016,Slovenia,SVN,44736333522.4522,9.0,79.9818115234375,86.9257202148438,92.6039581298828,87.2459335327148,19.643310546875,97.6204681396484,0.0,99.8088989257813,26.9521999359131,81.8688430786133,14.6544303894043,2.30223989486694,28.76522,34.51418,19.74007,4.79266977310181,10.3819599151611,0
1076,2017,Slovenia,SVN,48469082710.3089,9.0,93.7280120849609,92.4766616821289,92.5416564941406,93.1282272338867,20.681209564209,97.7727813720703,0.0,99.780387878418,28.1766605377197,82.5606307983398,15.3223104476929,2.75571990013123,28.76522,34.51418,19.74007,4.78077983856201,10.8470802307129,1
1077,2018,Slovenia,SVN,54137142149.4799,9.0,90.8800735473633,92.1760177612305,91.5955505371094,91.6729125976563,20.887170155843066,97.9874979654948,0.0,99.80345153808597,27.996006647745766,82.58492787679037,15.7090771993001,3.155493259429933,28.76522,34.51418,19.74007,4.93603992462158,11.3399696350098,2
1078,2019,Slovenia,SVN,54178877605.9999,9.0,96.3292045593262,94.80116653442384,91.09134674072271,93.88640213012707,21.5090999603271,98.171012878418,0.0,99.8007278442383,28.5179100036621,82.9429702758789,16.236400604248,3.58211994171143,28.76522,34.51418,19.74007,5.007725000381465,11.81897449493415,3
1079,2020,Slovenia,SVN,53589609580.7099,9.0,101.77833557128909,97.42631530761719,90.58714294433601,96.09989166259781,22.13102976481113,98.3545277913412,0.0,99.79800415039062,29.03981335957843,83.30101267496744,16.7637240091959,4.008746623992926,28.76522,34.51418,19.74007,5.07941007614135,12.297979354858498,4
1080,2016,Small states,SST,444926108167.461,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31461000442505,13.5529747009278,0
1081,2017,Small states,SST,479917651624.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02312994003296,15.115309715271,1
1082,2018,Small states,SST,527518555673.901,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32633996009826,14.4124398231506,2
1083,2019,Small states,SST,519587425264.176,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71929979324341,14.756055355072,3
1084,2020,Small states,SST,451423668844.166,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.520863056182863,15.157082239786734,4
1085,2016,Solomon Islands,SLB,1378551118.49224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1086,2017,Solomon Islands,SLB,1483758906.61054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1087,2018,Solomon Islands,SLB,1574599182.64697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1088,2019,Solomon Islands,SLB,1570093229.25588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1089,2020,Solomon Islands,SLB,1545888426.23031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1090,2016,Somalia,SOM,5529873479.87153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31483995914459,0
1091,2017,Somalia,SOM,5609000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70468997955322,1
1092,2018,Somalia,SOM,5850677295.69858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00248003005981,2
1093,2019,Somalia,SOM,6476674591.87348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26245021820068,3
1094,2020,Somalia,SOM,6965285324.52207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41238021850586,4
1095,2016,South Africa,ZAF,323585509674.481,9.0,94.23357899983728,94.48028818766274,94.6545333862304,94.6587371826172,8.35890436172486,67.58948135375975,-1.8855948448181525,85.64123916625974,9.618729591369702,57.1588459014893,1.09949511289597,0.11976003646850547,39.024029999999996,28.05978,13.47143,5.94285011291504,18.0487403869629,0
1096,2017,South Africa,ZAF,381448814653.456,9.0,94.7140808105469,95.0535430908203,94.8505477905273,95.0412902832031,8.24518966674805,72.327880859375,13.6938199996948,85.8536682128906,11.8335399627686,61.3383598327637,1.46079003810883,0.308780014514923,38.88623,29.41027,14.36148,6.11305999755859,18.7192897796631,1
1097,2018,South Africa,ZAF,404842116738.074,9.0,94.9644317626953,95.7942810058594,95.2736206054688,95.0525512695313,8.13147497177124,77.06628036499025,29.27323484420775,86.06609725952144,14.0483503341675,65.5178737640381,1.82208496332169,0.4977999925613405,38.74843,30.76076,15.25153,6.15898990631104,18.90159034729,2
1098,2019,South Africa,ZAF,387934574098.17,9.0,96.0882415771484,96.7381210327148,95.2919998168945,95.814338684082,8.01776027679443,81.8046798706055,44.8526496887207,86.2785263061523,16.2631607055664,69.6973876953125,2.18337988853455,0.686819970607758,38.61063,32.11125,16.14158,6.50505018234253,19.5962295532227,3
1099,2020,South Africa,ZAF,335442101366.417,9.0,96.1555862426758,96.773307800293,95.438591003418,96.0232696533203,7.90404558181762,86.54307937622075,60.43206453323366,86.49095535278315,18.477971076965297,73.8769016265869,2.54467481374741,0.8758399486541755,38.47283,33.461740000000006,17.03163,6.83613014221191,19.5272808074951,4
1100,2016,South Asia,SAS,2926447614196.87,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,3.45008993148804,14.0772399902344,0
1101,2017,South Asia,SAS,3348108849820.74,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,3.13641500473023,14.5447797775269,1
1102,2018,South Asia,SAS,3436593922937.52,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,3.19979000091553,11.6887702941894,2
1103,2019,South Asia,SAS,3597252024123.45,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,2.50755000114441,11.3437700271606,3
1104,2020,South Asia,SAS,3386420411905.1,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,2.1933700243632,10.432613372802667,4
1105,2016,South Asia (IDA & IBRD),TSA,2926447614196.87,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,3.45008993148804,14.0772399902344,0
1106,2017,South Asia (IDA & IBRD),TSA,3348108849820.74,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,3.13641500473023,14.5447797775269,1
1107,2018,South Asia (IDA & IBRD),TSA,3436593922937.52,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,3.19979000091553,11.6887702941894,2
1108,2019,South Asia (IDA & IBRD),TSA,3597252024123.45,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,2.50755000114441,11.3437700271606,3
1109,2020,South Asia (IDA & IBRD),TSA,3386420411905.1,9.0,0.0,72.9943695068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4102,22.20075,2.1933700243632,10.432613372802667,4
1110,2016,South Sudan,SSD,0.0,8.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35943,12.22592,50.43606,1.54390001296997,0.833360016345978,0
1111,2017,South Sudan,SSD,0.0,8.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.57579,18.49517,31.462,1.54390001296997,1.07369995117188,1
1112,2018,South Sudan,SSD,0.0,8.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.79214999999999,24.76442,12.487940000000002,1.54390001296997,0.867030024528503,2
1113,2019,South Sudan,SSD,0.0,8.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.00850999999999,31.033670000000008,-6.48612,1.54390001296997,0.8838650286197655,3
1114,2020,South Sudan,SSD,0.0,8.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.22486999999998,37.30292000000001,-25.460179999999994,1.54390001296997,0.9007000327110279,4
1115,2016,Spain,ESP,1232076017361.53,10.0,97.8491592407227,97.9268798828125,88.8457412719727,95.4447326660156,20.9353904724121,75.7975234985352,29.8358497619629,91.1201019287109,29.791259765625,48.6490592956543,12.5373201370239,0.687120020389557,26.93569,37.31704,21.79022,4.22764015197754,9.96103954315186,0
1116,2017,Spain,ESP,1309297246509.31,10.0,97.7392272949219,97.3135681152344,87.7072677612305,94.8786926269531,21.596045494079576,77.04050064086917,30.76253509521485,91.64427947998044,30.704022407531752,49.800981521606445,12.951177597045874,0.7358125150203705,26.93569,37.31704,21.79022,4.20777988433838,10.2134895324707,1
1117,2018,Spain,ESP,1420300232663.59,10.0,97.3812789916992,97.335823059082,88.2636413574219,94.9009094238281,21.9363403320313,77.7223587036133,31.1615695953369,91.9167175292969,31.106409072876,50.4169883728027,12.924280166626,0.660179972648621,26.93569,37.31704,21.79022,4.17816019058228,10.0303297042847,2
1118,2019,Spain,ESP,1393046093137.25,10.0,97.14733886718746,97.04029464721675,87.97259140014651,94.62899780273435,22.917355537414522,79.52645492553712,32.61590576171875,92.69263458251956,32.52954769134525,52.10482597351075,13.778892517089826,0.8331975042819975,26.93569,37.31704,21.79022,4.15342020988465,10.06497478485112,3
1119,2020,Spain,ESP,1281484640043.58,10.0,96.91339874267571,96.7447662353515,87.68154144287111,94.3570861816406,23.578010559082,80.7694320678711,33.5425910949707,93.2168121337891,33.442310333252,53.2567481994629,14.1927499771118,0.881889998912811,26.93569,37.31704,21.79022,4.12868022918702,10.099619865417539,4
1120,2016,Sri Lanka,LKA,82401038709.5356,11.0,73.5620498657227,72.9943695068359,59.1315307617188,71.0122222900391,4.06072998046875,81.6128005981445,0.0,0.0,0.0,61.678638458252,0.825190007686615,0.0,34.89671,50.4102,12.12355,3.44919991493225,17.728759765625,0
1121,2017,Sri Lanka,LKA,87428128123.7209,11.0,85.7071762084961,80.6935424804688,65.321418762207,80.0024871826172,4.23795986175537,82.2686233520508,0.0,0.0,0.0,62.5039100646973,0.682539999485016,0.0,33.3783,51.1788,12.96432,2.79924988746643,14.4997596740723,1
1122,2018,Sri Lanka,LKA,87963042340.8379,11.0,80.8515396118164,78.4080810546875,60.676570892334,74.655143737793,4.38589000701904,82.865966796875,0.0,0.0,0.0,63.0344696044922,0.707849979400635,0.0,29.85557,45.74178,20.74192,2.13539004325867,11.3309001922607,2
1123,2019,Sri Lanka,LKA,83990946939.4651,11.0,90.694938659668,90.6562576293945,61.4490909576416,76.47660446166995,4.51879978179932,81.0301971435547,0.0,0.0,0.0,62.3045883178711,0.745840013027191,0.0,27.335,43.40756999999999,25.051105,1.47848510742188,8.13197040557855,3
1124,2020,Sri Lanka,LKA,80676681933.978,11.0,96.40590159098309,96.54355367024738,62.2216110229492,78.29806518554689,4.671489715576176,80.83599599202476,0.0,0.0,0.0,62.51323827107747,0.7193900148073831,0.0,24.81443,41.073359999999994,29.36029,0.8215801715850901,4.933040618896399,4
1125,2016,St. Kitts and Nevis,KNA,1008888888.88889,12.0,100.0,100.0,100.0,80.242317199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1126,2017,St. Kitts and Nevis,KNA,1060740740.74074,12.0,100.0,100.0,100.0,80.242317199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1127,2018,St. Kitts and Nevis,KNA,1078518518.51852,12.0,100.0,100.0,100.0,80.242317199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1128,2019,St. Kitts and Nevis,KNA,1164814814.81481,12.0,100.0,100.0,100.0,80.242317199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1129,2020,St. Kitts and Nevis,KNA,980740740.740741,12.0,100.0,100.0,100.0,80.242317199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1130,2016,St. Lucia,LCA,1865513444.44444,10.0,100.0,100.0,0.0,93.8414611816406,0.0,46.8031387329102,15.2670602798462,0.0,9.25032043457031,41.2525405883789,0.0,0.0,26.37935,30.798,0.0,5.20828008651733,21.975700378418,0
