,Year,Country Name,Country Code,"Compulsory education, duration (years)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Weighted World Education
739,2020,"Macao SAR, China",MAC,0.5882352941176471,0.0,0.22564765158466385,0.37326915375829456,2.1593380585618585
740,2016,Madagascar,MDG,0.29411764705882354,0.0,0.1988646240316307,0.4226831716347472,1.9598964100263265
741,2017,Madagascar,MDG,0.29411764705882354,0.0,0.2099083417795586,0.33744673342356857,1.7262745308886467
742,2018,Madagascar,MDG,0.29411764705882354,0.0,0.21272792016910658,0.42225406424719886,1.9863356801386334
743,2019,Madagascar,MDG,0.29411764705882354,0.0,0.21793636708626385,0.3503030898576639,1.780899650804343
744,2020,Madagascar,MDG,0.29411764705882354,0.0,0.22429361477114154,0.30512341378802227,1.6580751179651734
745,2016,Malawi,MWI,0.47058823529411764,0.768536655977036,0.35141637220446154,0.3664473053771041,5.346909519742497
746,2017,Malawi,MWI,0.47058823529411764,0.768536655977036,0.29833727043540176,0.3056301010602963,5.0582997032539545
747,2018,Malawi,MWI,0.47058823529411764,0.768536655977036,0.2502793588646127,0.3372688361237314,5.057100085302681
748,2019,Malawi,MWI,0.47058823529411764,0.768536655977036,0.27465502100317085,0.3108676576572408,5.026647874180326
749,2020,Malawi,MWI,0.47058823529411764,0.768536655977036,0.21517746671954252,0.24497524961907124,4.71001554149856
750,2016,Malaysia,MYS,0.35294117647058826,0.7212076114591505,0.351664306946174,0.44606795965390966,5.279304115161266
751,2017,Malaysia,MYS,0.35294117647058826,0.7162715488010601,0.3459948023336215,0.4541665843726564,5.27251672946004
752,2018,Malaysia,MYS,0.35294117647058826,0.7304321894971797,0.3315113341041679,0.4185300672242509,5.193282804340395
753,2019,Malaysia,MYS,0.35294117647058826,0.7523010433492995,0.3081103314540963,0.3768191141880813,5.108823355340222
754,2020,Malaysia,MYS,0.35294117647058826,0.7626655206460158,0.29359233962340364,0.35704384307909903,5.061919467538755
755,2016,Maldives,MDV,0.4117647058823529,0.7796903727783854,0.27285597673408063,0.21641957331144662,4.725496870398396
756,2017,Maldives,MDV,0.4117647058823529,0.7800794612726725,0.2876909505089648,0.24191051906022878,4.833196009171659
757,2018,Maldives,MDV,0.4117647058823529,0.7346506689481458,0.28954253887575127,0.24267947023301667,4.657490870125489
758,2019,Maldives,MDV,0.4117647058823529,0.7808576382612467,0.305016934443951,0.2568706964804255,4.915841217256518
759,2020,Maldives,MDV,0.4117647058823529,0.7812467267555337,0.31573725368057454,0.22382615619834054,4.839704588860659
760,2016,Mali,MLI,0.5294117647058824,0.7581745192126506,0.2290281826214049,0.2962437071497118,4.90889732824843
761,2017,Mali,MLI,0.5294117647058824,0.7595047817675653,0.2804606850522306,0.35228952504123534,5.1852208370043105
762,2018,Mali,MLI,0.5294117647058824,0.7608350443224801,0.2873253649803359,0.33852740618137483,5.162984890500598
763,2019,Mali,MLI,0.5294117647058824,0.7621653068773946,0.254478387437521,0.3118430753592888,5.022558993168369
764,2020,Mali,MLI,0.5294117647058824,0.7634955694323095,0.262961789042893,0.3082230939020602,5.0339869022270864
765,2016,Malta,MLT,0.6470588235294118,0.6772504338386729,0.3762737885550697,0.30188289915826116,5.014256833469027
766,2017,Malta,MLT,0.6470588235294118,0.7579378253790047,0.3442423561041595,0.28492630967565474,5.222073766280714
767,2018,Malta,MLT,0.6470588235294118,0.8386252169193363,0.3122109236532493,0.2679697201930484,5.429890699092401
768,2019,Malta,MLT,0.6470588235294118,0.9193126084596681,0.2801794912023391,0.251013130710442,5.637707631904089
769,2020,Malta,MLT,0.6470588235294118,1.0,0.24814805875142892,0.2340565412278356,5.845524564715777
770,2016,Marshall Islands,MHL,0.7647058823529411,0.7866109067846395,0.7112803814454469,0.5253854062199008,6.909866491042096
771,2017,Marshall Islands,MHL,0.7647058823529411,0.7866109067846395,0.7112803814454469,0.2667624772147198,6.1339977040265525
772,2018,Marshall Islands,MHL,0.7647058823529411,0.7866109067846395,0.7112803814454469,0.3212603549232996,6.297491337152292
773,2019,Marshall Islands,MHL,0.7647058823529411,0.7866109067846395,0.7112803814454469,0.32050887852810833,6.295236907966719
774,2020,Marshall Islands,MHL,0.7647058823529411,0.7866109067846395,0.7112803814454469,0.3444570046101721,6.367081286212909
775,2016,Mauritania,MRT,0.5294117647058824,0.0,0.1438695241480886,0.1988031077794706,1.4135601363404713
776,2017,Mauritania,MRT,0.5294117647058824,0.0,0.14280626266007515,0.2010107309764495,1.418056482955381
777,2018,Mauritania,MRT,0.5294117647058824,0.0,0.14174300117206168,0.2032183541734284,1.422552829570291
778,2019,Mauritania,MRT,0.5294117647058824,0.0,0.14014487455793617,0.21792380623088917,1.4634729325144222
779,2020,Mauritania,MRT,0.5294117647058824,0.0,0.13961647819603473,0.20763360056738625,1.4315455228001106
780,2016,Mauritius,MUS,0.6470588235294118,0.0,0.3710298240863129,0.4253319821672754,2.665114418203864
781,2017,Mauritius,MUS,0.6470588235294118,0.0,0.3717350936205959,0.4337416985662647,2.6917541064693977
782,2018,Mauritius,MUS,0.6470588235294118,0.0,0.35778225373033096,0.4106694652319811,2.594631726686017
783,2019,Mauritius,MUS,0.6470588235294118,0.0,0.349250242659159,0.39794091850844915,2.5393820643730773
784,2020,Mauritius,MUS,0.6470588235294118,0.0,0.34101352306516475,0.3434138416656729,2.35932739465676
785,2016,Mexico,MEX,0.8235294117647058,0.7636220181918176,0.36312760113574255,0.38222520079129196,5.7509482891773365
786,2017,Mexico,MEX,0.8235294117647058,0.7686562031668486,0.33436939425230355,0.3745115901259226,5.690427783314474
787,2018,Mexico,MEX,0.8235294117647058,0.7713846637279189,0.3148476916343939,0.35321678550734736,5.598413806467212
788,2019,Mexico,MEX,0.8235294117647058,0.7752659864959695,0.2907077368837196,0.33871257786537506,5.5221465651121475
789,2020,Mexico,MEX,0.8235294117647058,0.7791473092640202,0.2665677821330452,0.3242083702234027,5.445879323757085
790,2016,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,0.0,1.0,0.4598956698882859,3.8502752449589757
791,2017,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,0.0,0.9188731129558387,0.40798741198299987,3.532296697154795
792,2018,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,0.0,0.7176270309140671,0.3648808338021055,3.0004847985285688
793,2019,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,0.0,0.5764405463711005,0.3858042790772391,2.7808821652680358
794,2020,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,0.0,0.43525406182813414,0.36110714880689015,2.4244178053710566
795,2016,Middle East & North Africa,MEA,0.5294117647058824,0.0,0.3149616724507516,0.23696940885753506,1.8702433361799908
796,2017,Middle East & North Africa,MEA,0.5294117647058824,0.0,0.3149616724507516,0.23854918463094216,1.8749826635002118
797,2018,Middle East & North Africa,MEA,0.5294117647058824,0.0,0.3149616724507516,0.24012896040434925,1.8797219908204332
798,2019,Middle East & North Africa,MEA,0.5294117647058824,0.0,0.3149616724507516,0.24170873617775634,1.8844613181406547
799,2020,Middle East & North Africa,MEA,0.5294117647058824,0.0,0.3149616724507516,0.24328851195116344,1.8892006454608756
800,2016,Middle East & North Africa (IDA & IBRD countries),TMN,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
801,2017,Middle East & North Africa (IDA & IBRD countries),TMN,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
802,2018,Middle East & North Africa (IDA & IBRD countries),TMN,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
803,2019,Middle East & North Africa (IDA & IBRD countries),TMN,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
804,2020,Middle East & North Africa (IDA & IBRD countries),TMN,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
805,2016,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.0,0.3121435849867431,0.3062349721992559,2.0724038512771363
806,2017,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.0,0.3121435849867431,0.2905306638863085,2.025290926338294
807,2018,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.0,0.3121435849867431,0.25142016095164205,1.9079594175342947
808,2019,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.0,0.3121435849867431,0.25912204726041377,1.9310650764606097
809,2020,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.0,0.3121435849867431,0.24341773894746643,1.8839521515217679
810,2016,Middle income,MIC,0.5882352941176471,0.0,0.29799684537800064,0.3324865787612206,2.18168872115731
811,2017,Middle income,MIC,0.5882352941176471,0.0,0.30275460932422366,0.33825628297500854,2.20851336169112
812,2018,Middle income,MIC,0.5882352941176471,0.0,0.29451972471550847,0.31310144222184316,2.1165790702141933
813,2019,Middle income,MIC,0.5882352941176471,0.0,0.28558256124563314,0.3016877505954227,2.0644636683951814
814,2020,Middle income,MIC,0.5882352941176471,0.0,0.281444466534844,0.2914214745401567,2.0253886508078054
815,2016,Moldova,MDA,0.5294117647058824,0.7137015242746815,0.4150515090954222,0.39676267146922367,5.404608894403124
816,2017,Moldova,MDA,0.7058823529411765,0.6763524496011377,0.41579083172189846,0.39274001830544053,5.421093869705846
817,2018,Moldova,MDA,0.7058823529411765,0.6882514759156828,0.40256545763015467,0.37430770417428694,5.386942284387078
818,2019,Moldova,MDA,0.7058823529411765,0.7113000780897609,0.45176744723411594,0.41471877759135345,5.698773892542512
819,2020,Moldova,MDA,0.7058823529411765,0.7104995960281207,0.4640060932803472,0.42070414629873,5.7380053625105445
820,2016,Monaco,MCO,0.6470588235294118,0.7336345778483859,0.10145522448892322,0.1405497174897412,4.206156736370025
821,2017,Monaco,MCO,0.6470588235294118,0.7451050266872697,0.10789363204352893,0.14873313551885123,4.289465600922102
822,2018,Monaco,MCO,0.6470588235294118,0.7565754755261539,0.09068656044783814,0.11828750105559875,4.2095963496965005
823,2019,Monaco,MCO,0.6470588235294118,0.7680459243650377,0.08530222842729561,0.10715639283852751,4.211316156359736
824,2020,Monaco,MCO,0.6470588235294118,0.7795163732039215,0.07991789640675308,0.09602528462145626,4.213035963022973
825,2016,Mongolia,MNG,0.7058823529411765,0.6724589440622382,0.3833893674318763,0.2783298046474299,4.997486277996171
826,2017,Mongolia,MNG,0.7058823529411765,0.7098755340914746,0.3025747807668978,0.2694345332653522,4.958837650636927
827,2018,Mongolia,MNG,0.7058823529411765,0.747292124120711,0.4568323241972946,0.4364295225557535,5.918004065485871
828,2019,Mongolia,MNG,0.7058823529411765,0.7847087141499475,0.36564894148521315,0.35228631455883946,5.632874036187911
829,2020,Mongolia,MNG,0.7058823529411765,0.8221253041791841,0.3597354661696588,0.34993514419170507,5.763659934572346
830,2016,Montenegro,MNE,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
831,2017,Montenegro,MNE,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
832,2018,Montenegro,MNE,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
833,2019,Montenegro,MNE,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
834,2020,Montenegro,MNE,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824
835,2016,Morocco,MAR,0.5294117647058824,0.0,0.0,0.09982586587319824,0.828889362325477
836,2017,Morocco,MAR,0.5294117647058824,0.0,0.0,0.10902220125790789,0.856478368479606
837,2018,Morocco,MAR,0.5294117647058824,0.0,0.0,0.11413449824264725,0.8718152594338241
838,2019,Morocco,MAR,0.5294117647058824,0.0,0.0,0.12741487202732718,0.9116563807878639
839,2020,Morocco,MAR,0.5294117647058824,0.0,0.0,0.1366112074120368,0.9392453869419928
840,2016,Mozambique,MOZ,0.0,0.0,0.43404036021890197,0.42498065785954203,2.14302269401643
841,2017,Mozambique,MOZ,0.0,0.0,0.4074371671045576,0.3912988368219084,1.9887708446748404
842,2018,Mozambique,MOZ,0.0,0.0,0.4034875377327665,0.35627893548856765,1.8758118819312362
843,2019,Mozambique,MOZ,0.0,0.0,0.46104837931629944,0.40554204037291425,2.1387228797513416
844,2020,Mozambique,MOZ,0.0,0.0,0.47005105234876526,0.3821314872165508,2.086496566347183
845,2016,Myanmar,MMR,0.29411764705882354,0.7220592651592682,0.14060887881623102,0.20633049014637986,4.082563935767498
846,2017,Myanmar,MMR,0.29411764705882354,0.6989097200267234,0.15449808529872577,0.2115246036334374,4.033326508663481
847,2018,Myanmar,MMR,0.29411764705882354,0.6757601748941785,0.14230284371197505,0.22135607606551222,3.9458322622560242
848,2019,Myanmar,MMR,0.29411764705882354,0.6526106297616336,0.14610076920465553,0.22508515296566856,3.872017163411675
849,2020,Myanmar,MMR,0.29411764705882354,0.6294610846290888,0.14793139933413035,0.2313367072387648,3.8018349059597334
850,2016,Namibia,NAM,0.4117647058823529,0.7506771340073595,0.7883000068247331,0.5100617331061779,6.521258454879791
851,2017,Namibia,NAM,0.4117647058823529,0.7596380120694654,0.7222841529753823,0.5257184429696833,6.472040389020029
852,2018,Namibia,NAM,0.4117647058823529,0.7685988901315713,0.6651577441566126,0.4969603640345678,6.3073568468255665
853,2019,Namibia,NAM,0.4117647058823529,0.7775597681936772,0.7015946233802102,0.5622883570758673,6.612058096645085
854,2020,Namibia,NAM,0.4117647058823529,0.786520646255783,0.6963536231184424,0.5314147327980528,6.544798735536529
855,2016,Nauru,NRU,0.8235294117647058,0.0,0.0,0.189281203064475,1.3913730209581308
856,2017,Nauru,NRU,0.8235294117647058,0.0,0.0,0.2716152432728824,1.638375141583353
857,2018,Nauru,NRU,0.8235294117647058,0.0,0.0,0.20474932756649455,1.4377773944641894
858,2019,Nauru,NRU,0.8235294117647058,0.0,0.0,0.09216318605672073,1.100018969934868
859,2020,Nauru,NRU,0.8235294117647058,0.0,0.0,0.0751991240747412,1.0491267839889296
860,2016,Nepal,NPL,0.5294117647058824,0.0,0.28885577799105966,0.40756232785820173,2.329810304262607
861,2017,Nepal,NPL,0.5294117647058824,0.0,0.35279656343956967,0.36426507140641207,2.327800105804258
862,2018,Nepal,NPL,0.5294117647058824,0.0,0.328170037640488,0.30046217942012615,2.087138378247237
863,2019,Nepal,NPL,0.5294117647058824,0.0,0.3478271674652022,0.2469121052010884,1.9658024152395517
864,2020,Nepal,NPL,0.5294117647058824,0.0,0.36748429728991644,0.1933620309820506,1.8444664522318668
865,2016,Netherlands,NLD,0.7647058823529411,0.7006398535282868,0.4055160080939784,0.2728699932628648,5.196907292442639
866,2017,Netherlands,NLD,0.7647058823529411,0.7001089727847709,0.382981577241835,0.26469679594669704,5.125195315815787
867,2018,Netherlands,NLD,0.7647058823529411,0.7006570174320449,0.3964911270345485,0.2751005673450713,5.1856179081854314
868,2019,Netherlands,NLD,0.7647058823529411,0.7006655993839239,0.3919786865048335,0.2762158543861746,5.179973216056827
869,2020,Netherlands,NLD,0.7647058823529411,0.700674181335803,0.38746624597511853,0.27733114142727777,5.1743285239282235
870,2016,New Caledonia,NCL,0.0,0.0,0.0,0.0,0.0
871,2017,New Caledonia,NCL,0.0,0.0,0.0,0.0,0.0
872,2018,New Caledonia,NCL,0.0,0.0,0.0,0.0,0.0
873,2019,New Caledonia,NCL,0.0,0.0,0.0,0.0,0.0
874,2020,New Caledonia,NCL,0.0,0.0,0.0,0.0,0.0
875,2016,New Zealand,NZL,0.5882352941176471,0.0,0.4745024208043286,0.3586254323686698,2.6131164328323138
876,2017,New Zealand,NZL,0.5882352941176471,0.0,0.4632500087691123,0.35459721165946606,2.57852694663427
877,2018,New Zealand,NZL,0.5882352941176471,0.0,0.4476172751442563,0.3426723827883369,2.5114869927711703
878,2019,New Zealand,NZL,0.5882352941176471,0.0,0.4341747023142203,0.3346958579981705,2.460672272740599
879,2020,New Zealand,NZL,0.5882352941176471,0.0,0.4207321294841841,0.326719333208004,2.409857552710027
880,2016,Nicaragua,NIC,0.4117647058823529,0.0,0.3020234382669665,0.45437238035812366,2.378928723490657
881,2017,Nicaragua,NIC,0.4117647058823529,0.0,0.32248941725172686,0.47797621268251095,2.4906721784333397
882,2018,Nicaragua,NIC,0.4117647058823529,0.0,0.26364535634743613,0.5015800450068982,2.4437955535979197
883,2019,Nicaragua,NIC,0.4117647058823529,0.0,0.2547855180985652,0.5251838773312855,2.4968873740733395
884,2020,Nicaragua,NIC,0.4117647058823529,0.0,0.2390395447090981,0.5487877096556728,2.5362069242675673
885,2016,Niger,NER,0.0,0.7074997737485421,0.21986491897022575,0.32699502830385807,4.250714017846194
886,2017,Niger,NER,0.0,0.7671709253552631,0.19072187685681996,0.28156946585781983,4.294835852708152
887,2018,Niger,NER,0.0,0.7866109067846395,0.25509263111552083,0.34814836850193437,4.701073994875403
888,2019,Niger,NER,0.0,0.8261664733026882,0.260731046842869,0.2772580724735122,4.657902204317027
889,2020,Niger,NER,0.0,0.8657220398207369,0.27435308946708337,0.2840704113245659,4.863805572190811
890,2016,Nigeria,NGA,0.5294117647058824,0.0,0.0,0.1695592198674083,1.0380894243081071
891,2017,Nigeria,NGA,0.5294117647058824,0.0,0.0,0.13039842614837974,0.9206070431510216
892,2018,Nigeria,NGA,0.5294117647058824,0.0,0.0,0.14987303964490642,0.9790308836406016
893,2019,Nigeria,NGA,0.5294117647058824,0.0,0.0,0.14978269910863215,0.9787598620317788
894,2020,Nigeria,NGA,0.5294117647058824,0.0,0.0,0.11976496302215164,0.8887066537723373
895,2016,North America,NAC,0.6470588235294118,0.7192003949378247,0.0,0.0,3.5238604032807106
896,2017,North America,NAC,0.6470588235294118,0.7157247044267753,0.0,0.0,3.5099576412365128
897,2018,North America,NAC,0.6470588235294118,0.7118264578095643,0.0,0.0,3.494364654767669
898,2019,North America,NAC,0.6470588235294118,0.7081394892454341,0.0,0.0,3.479616780511148
899,2020,North America,NAC,0.6470588235294118,0.704452520681304,0.0,0.0,3.464868906254628
900,2016,North Macedonia,MKD,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
901,2017,North Macedonia,MKD,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
902,2018,North Macedonia,MKD,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
903,2019,North Macedonia,MKD,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
904,2020,North Macedonia,MKD,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
905,2016,Northern Mariana Islands,MNP,0.0,0.0,0.0,0.0,0.0
906,2017,Northern Mariana Islands,MNP,0.0,0.0,0.0,0.0,0.0
907,2018,Northern Mariana Islands,MNP,0.0,0.0,0.0,0.0,0.0
908,2019,Northern Mariana Islands,MNP,0.0,0.0,0.0,0.0,0.0
909,2020,Northern Mariana Islands,MNP,0.0,0.0,0.0,0.0,0.0
910,2016,Norway,NOR,0.5882352941176471,0.6795124083021445,0.5942982349347178,0.337485299851336,5.507337296749668
911,2017,Norway,NOR,0.5882352941176471,0.6703563658518495,0.585523511772242,0.3395946477438409,5.459491724301052
912,2018,Norway,NOR,0.5882352941176471,0.6782688654707631,0.5656998834996076,0.33294403186359206,5.431542618590691
913,2019,Norway,NOR,0.5882352941176471,0.6776470940550725,0.5514007077820525,0.33067339786972005,5.393645279511202
914,2020,Norway,NOR,0.5882352941176471,0.6770253226393819,0.5371015320644976,0.32840276387584805,5.355747940431714
915,2016,Not classified,INX,0.0,0.0,0.0,0.0,0.0
916,2017,Not classified,INX,0.0,0.0,0.0,0.0,0.0
917,2018,Not classified,INX,0.0,0.0,0.0,0.0,0.0
918,2019,Not classified,INX,0.0,0.0,0.0,0.0,0.0
919,2020,Not classified,INX,0.0,0.0,0.0,0.0,0.0
920,2016,OECD members,OED,0.5882352941176471,0.7420029111421106,0.3715374974654263,0.2792928477685981,5.137200476922736
921,2017,OECD members,OED,0.6176470588235294,0.7439059739747212,0.3666143378268593,0.2631510096316909,5.115952659271205
922,2018,OECD members,OED,0.6176470588235294,0.7309738726976069,0.36251115194659084,0.2604478444130346,5.047908386746242
923,2019,OECD members,OED,0.6176470588235294,0.7254593534753552,0.3579979791871731,0.2510253427352529,4.988556459305055
924,2020,OECD members,OED,0.6470588235294118,0.7199448342531035,0.3534848064277553,0.24160284105747115,4.95861629656975
925,2016,Oman,OMN,0.5882352941176471,0.7462994383442573,0.44800061062664004,0.298258874118774,5.364210891104277
926,2017,Oman,OMN,0.5882352941176471,0.756776081151898,0.4322013520877299,0.28870565704066564,5.345859294022695
927,2018,Oman,OMN,0.5882352941176471,0.7624179643418105,0.38535936528141485,0.27054842842010085,5.220271167308021
928,2019,Oman,OMN,0.5882352941176471,0.7702099115422814,0.40060283500990956,0.26464906542044775,5.264227806567934
929,2020,Oman,OMN,0.5882352941176471,0.778180069274956,0.3848035764709994,0.26004600580634063,5.250700741578491
930,2016,Other small states,OSS,0.5294117647058824,0.0,0.40071088741229005,0.28876712355488876,2.1971349101951287
931,2017,Other small states,OSS,0.5294117647058824,0.0,0.3717350936205959,0.322055091552799,2.239047226605471
932,2018,Other small states,OSS,0.5294117647058824,0.0,0.4039926350748538,0.3070793595485882,2.2586351135013545
933,2019,Other small states,OSS,0.5294117647058824,0.0,0.349250242659159,0.316235477545438,2.1766186826605143
934,2020,Other small states,OSS,0.5294117647058824,0.0,0.3320966944081153,0.32539159554228775,2.169779940148976
935,2016,Pacific island small states,PSS,0.0,0.0,0.0,0.0,0.0
936,2017,Pacific island small states,PSS,0.0,0.0,0.0,0.0,0.0
937,2018,Pacific island small states,PSS,0.0,0.0,0.0,0.0,0.0
938,2019,Pacific island small states,PSS,0.0,0.0,0.0,0.0,0.0
939,2020,Pacific island small states,PSS,0.0,0.0,0.0,0.0,0.0
940,2016,Pakistan,PAK,0.7058823529411765,0.0,0.22223010913010346,0.320950787206221,2.1131949328200466
941,2017,Pakistan,PAK,0.7058823529411765,0.0,0.21457802643239815,0.30989906731016276,2.0647356077364614
942,2018,Pakistan,PAK,0.7058823529411765,0.0,0.19779031660859528,0.27163605722309747,1.9163711578276597
943,2019,Pakistan,PAK,0.7058823529411765,0.0,0.1855704203478412,0.24697869223153573,1.8179592703314662
944,2020,Pakistan,PAK,0.7058823529411765,0.0,0.17335052408708712,0.22232132723997397,1.7195473828352728
945,2016,Palau,PLW,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765
946,2017,Palau,PLW,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765
947,2018,Palau,PLW,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765
948,2019,Palau,PLW,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765
949,2020,Palau,PLW,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765
950,2016,Panama,PAN,0.6470588235294118,0.0,0.21062322734246625,0.15908300942004333,1.5455543064744743
951,2017,Panama,PAN,0.6470588235294118,0.0,0.2132992357780349,0.1849807009369004,1.6285993978961826
952,2018,Panama,PAN,0.6470588235294118,0.0,0.21335029777223624,0.18496428277376298,1.6286522673951733
953,2019,Panama,PAN,0.6470588235294118,0.0,0.23143926505734239,0.21498883605545643,1.7549038618104658
954,2020,Panama,PAN,0.6470588235294118,0.0,0.2383779442956344,0.21824682546281637,1.7785551885091295
955,2016,Papua New Guinea,PNG,0.0,0.0,0.1520818331446467,0.2592857920223511,1.0820210423563468
956,2017,Papua New Guinea,PNG,0.0,0.0,0.14541400831996398,0.22794173047602123,0.9746532080679917
957,2018,Papua New Guinea,PNG,0.0,0.0,0.13874618349528126,0.19659766892969138,0.8672853737796367
958,2019,Papua New Guinea,PNG,0.0,0.0,0.1320783586705985,0.16525360738336153,0.7599175394912816
959,2020,Papua New Guinea,PNG,0.0,0.0,0.12541053384591574,0.13390954583703166,0.6525497052029265
960,2016,Paraguay,PRY,0.7647058823529411,0.735364951404548,0.21458986561626464,0.2569760869995771,4.906273680202394
961,2017,Paraguay,PRY,0.7647058823529411,0.7374161879377852,0.2286514989606572,0.2451657246948774,4.907170806110028
962,2018,Paraguay,PRY,0.7647058823529411,0.7394674244710222,0.2429721475347923,0.2549499136298973,4.973369616196306
963,2019,Paraguay,PRY,0.7647058823529411,0.7415186610042593,0.2567747656494423,0.2545695933830586,5.008038837818039
964,2020,Paraguay,PRY,0.7647058823529411,0.7435698975374964,0.27083639899383494,0.20973463778077847,4.909862183832932
965,2016,Peru,PER,0.8235294117647058,0.6227336745469394,0.28219239947686,0.3807501670060439,5.0210994099243145
966,2017,Peru,PER,0.8235294117647058,0.6488408123543625,0.2909353103464729,0.3885445273995179,5.166396864073655
967,2018,Peru,PER,0.8235294117647058,0.6691806984580574,0.27487555447432566,0.36501124440979954,5.145037047774985
968,2019,Peru,PER,0.8235294117647058,0.6864413442193296,0.2826949031378319,0.37846548207181335,5.270081041133127
969,2020,Peru,PER,0.8235294117647058,0.69088697533367,0.3142741528702237,0.3400269656137829,5.235706515681182
970,2016,Philippines,PHL,0.6470588235294118,0.0,0.26419668120327894,0.36195588114452804,2.261319829369554
971,2017,Philippines,PHL,0.6470588235294118,0.0,0.3256205726128021,0.365843694047693,2.395831050898095
972,2018,Philippines,PHL,0.7647058823529411,0.0,0.23186404650530243,0.32812085101029137,2.21279652839442
973,2019,Philippines,PHL,0.7647058823529411,0.0,0.23935849690992006,0.37250751760868456,2.3609454289988347
974,2020,Philippines,PHL,0.7647058823529411,0.0,0.2310791021454671,0.30327187982359866,2.1366797261146715
975,2016,Poland,POL,0.5882352941176471,0.7634112502547584,0.34289325375425644,0.240422033760132,5.048932903925589
976,2017,Poland,POL,0.5882352941176471,0.7495661613277332,0.33734736363077483,0.23563317255725316,4.968094184361889
977,2018,Poland,POL,0.5882352941176471,0.734447822812821,0.3415907670880709,0.23700447524990487,4.920221545294787
978,2019,Poland,POL,0.5882352941176471,0.7199661090918522,0.3409395237549782,0.23529569599479133,4.855865865979386
979,2020,Poland,POL,0.5882352941176471,0.7054843953708836,0.3402882804218854,0.23358691673967777,4.791510186663985
980,2016,Portugal,PRT,0.7058823529411765,0.7489199943635193,0.3963735115358119,0.24073844915169113,5.216524700921951
981,2017,Portugal,PRT,0.7058823529411765,0.7486376301426005,0.3711785990466124,0.23555307305343062,5.149449290765095
982,2018,Portugal,PRT,0.7058823529411765,0.7483552659216816,0.3459836865574128,0.2303676969551701,5.082373880608238
983,2019,Portugal,PRT,0.7058823529411765,0.7480729017007626,0.32078877406821327,0.22518232085690962,5.015298470451382
984,2020,Portugal,PRT,0.7058823529411765,0.7477905374798436,0.2955938615790137,0.21999694475864906,4.948223060294525
985,2016,Post-demographic dividend,PST,0.5882352941176471,0.7407831037091082,0.36840747132606166,0.2627676008195094,5.076485454064731
986,2017,Post-demographic dividend,PST,0.5882352941176471,0.74456126301366,0.36389245475931953,0.2572292748528134,5.065953080249366
987,2018,Post-demographic dividend,PST,0.5882352941176471,0.7309738726976069,0.3694861074323185,0.25038647705801587,5.002262430946759
988,2019,Post-demographic dividend,PST,0.5882352941176471,0.7260692571918562,0.3700254254854469,0.24419591517726905,4.9651509193877725
989,2020,Post-demographic dividend,PST,0.5882352941176471,0.7211646416861058,0.3705647435385753,0.2380053532965223,4.928039407828788
990,2016,Pre-demographic dividend,PRE,0.5,0.0,0.21986491897022575,0.2789240283637595,1.77650192303173
991,2017,Pre-demographic dividend,PRE,0.5,0.0,0.26883048660069075,0.326903935945756,2.0183727810386496
992,2018,Pre-demographic dividend,PRE,0.5,0.0,0.23977069812226653,0.34333788734165566,2.0095550582695
993,2019,Pre-demographic dividend,PRE,0.5,0.0,0.2461565615791768,0.302846816018309,1.9008535712132806
994,2020,Pre-demographic dividend,PRE,0.5,0.0,0.2549204424488272,0.26373289940615974,1.8010395831161337
995,2016,Puerto Rico,PRI,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
996,2017,Puerto Rico,PRI,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
